"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of [[lives]] and settings that might otherwise seem drab and sordid . ","ramsay , as in ratcatcher , remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of [[vie]] and settings that might otherwise seem drab and sordid . ",0.37617164850234985,0.5516046285629272,1,0,1,72,"Successful"
"the characters are [[interesting]] and often very [[creatively]] constructed from figure to backstory . ","the characters are [[odd]] and often very [[intellectually]] constructed from figure to backstory . ",0.013503491878509521,0.82794189453125,1,0,1,77,"Successful"
"so unremittingly [[awful]] that labeling it a dog probably [[constitutes]] [[cruelty]] to canines . ","so unremittingly [[scary]] that labeling it a dog probably [[affords]] [[atrocity]] to canines . ",0.0003370046615600586,0.12635046243667603,0,0,0,80,"Failed"
"reggio 's continual [[visual]] barrage is [[absorbing]] as [[well]] as thought-provoking . ","reggio 's continual [[sight]] barrage is [[gain]] as [[adequately]] as thought-provoking . ",0.00017887353897094727,0.07019907236099243,1,1,1,80,"Failed"
"adults will wish the movie were less simplistic , obvious , [[clumsily]] [[plotted]] and shallowly characterized . ","adults will wish the movie were less simplistic , obvious , [[delicately]] [[intrigue]] and shallowly characterized . ",0.006192028522491455,0.9456987977027893,0,1,0,80,"Successful"
"you [[will]] emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ","you [[want]] emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report . ",0.08887404203414917,0.9741182923316956,1,0,1,59,"Successful"
"[[thanks]] to haynes ' absolute control of the film 's mood , and buoyed by three [[terrific]] performances , far from heaven actually pulls off this stylistic juggling act . ","[[pardon]] to haynes ' absolute control of the film 's mood , and buoyed by three [[extraordinaire]] performances , far from heaven actually pulls off this stylistic juggling act . ",0.0010572075843811035,0.29783040285110474,1,1,1,80,"Failed"
"the [[problem]] with this film is that it [[lacks]] focus . ","the [[turmoil]] with this film is that it [[absences]] focus . ",0.0018687844276428223,0.9989041090011597,0,1,0,80,"Successful"
"belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[memorable]] performance in a big , brassy , disturbing , unusual and highly successful film . ","belongs to daniel day-lewis as much as it belongs to martin scorsese ; it 's a [[whopping]] performance in a big , brassy , disturbing , unusual and highly successful film . ",9.882450103759766e-05,0.0002866387367248535,1,1,1,80,"Failed"
"involves two mysteries -- one it gives away and the other featuring such [[badly]] drawn characters that its outcome hardly matters . ","involves two mysteries -- one it gives away and the other featuring such [[grievously]] drawn characters that its outcome hardly matters . ",0.004546642303466797,0.6076109409332275,0,1,0,41,"Successful"
"a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film [[altogether]] ) . ","a tv style murder mystery with a few big screen moments ( including one that seems to be made for a different film [[utterly]] ) . ",0.07475543022155762,0.9670056104660034,0,1,0,65,"Successful"
"a by-the-numbers patient/doctor pic that covers all the usual ground ","a by-the-numbers patient/doctor pic that covers all the usual ground ",0.8604018688201904,0.8604018688201904,1,1,0,1,"Skipped"
"it 's a [[stunning]] [[lyrical]] work of considerable force and truth . ","it 's a [[breathless]] [[melodramatic]] work of considerable force and truth . ",2.181529998779297e-05,0.6232054233551025,1,0,1,80,"Successful"
"while undisputed is n't exactly a high , it is a [[gripping]] , tidy little movie that takes mr. hill higher than he 's been in a while . ","while undisputed is n't exactly a high , it is a [[mesmerising]] , tidy little movie that takes mr. hill higher than he 's been in a while . ",0.06042987108230591,0.5746924877166748,1,0,1,47,"Successful"
"[[funny]] but perilously slight . ","[[strange]] but perilously slight . ",0.05873310565948486,0.8659380674362183,1,0,1,16,"Successful"
"cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a [[new]] voice that [[deserves]] to be considered as a possible successor to the [[best]] european directors . ","cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a [[lately]] voice that [[justifies]] to be considered as a possible successor to the [[advisable]] european directors . ",0.0048517584800720215,0.3274887800216675,1,1,1,80,"Failed"
"even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ","even if you do n't think ( kissinger 's ) any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch . ",0.8949346542358398,0.8949346542358398,0,0,1,1,"Skipped"
"[[dazzling]] in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ","[[resplendent]] in its complexity , disturbing for its extraordinary themes , the piano teacher is a film that defies categorisation . ",0.4369507431983948,0.61454838514328,1,0,1,47,"Successful"
"a literate presentation that [[wonderfully]] [[weaves]] a murderous event in 1873 with murderous rage in 2002 . ","a literate presentation that [[terribly]] [[binds]] a murderous event in 1873 with murderous rage in 2002 . ",0.00031554698944091797,0.6987756490707397,1,0,1,74,"Successful"
"the [[script]] is n't [[very]] good ; not even someone as gifted as hoffman ( the [[actor]] ) can make it work . ","the [[screenwriting]] is n't [[altogether]] good ; not even someone as gifted as hoffman ( the [[actress]] ) can make it work . ",0.015372276306152344,0.194963276386261,0,0,0,80,"Failed"
"( e ) ventually , every idea in this film is [[flushed]] down the [[latrine]] of heroism . ","( e ) ventually , every idea in this film is [[croix]] down the [[bathing]] of heroism . ",0.01807427406311035,0.999651312828064,0,1,0,75,"Successful"
"a cartoon that 's [[truly]] cinematic in scope , and a story that 's compelling and [[heartfelt]] -- even if the heart belongs to a big , four-legged herbivore . ","a cartoon that 's [[frankly]] cinematic in scope , and a story that 's compelling and [[depths]] -- even if the heart belongs to a big , four-legged herbivore . ",0.0027827024459838867,0.15576404333114624,1,1,1,80,"Failed"
"it 's dumb , but more importantly , it 's just not [[scary]] . ","it 's dumb , but more importantly , it 's just not [[dreaded]] . ",0.058614909648895264,0.9108267426490784,0,1,0,38,"Successful"
"detox is ultimately a [[pointless]] endeavor . ","detox is ultimately a [[inefficient]] endeavor . ",0.005327284336090088,0.9952383041381836,0,1,0,22,"Successful"
"as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ","as a rumor of angels reveals itself to be a sudsy tub of supernatural hokum , not even ms. redgrave 's noblest efforts can redeem it from hopeless sentimentality . ",0.6296879053115845,0.6296879053115845,1,1,0,1,"Skipped"
"an [[exquisitely]] [[crafted]] and acted tale . ","an [[neatly]] [[concocted]] and acted tale . ",7.748603820800781e-06,0.06366157531738281,1,1,1,80,"Failed"
"this is so [[bad]] . ","this is so [[wicked]] . ",0.0004469752311706543,0.9981650710105896,0,1,0,53,"Successful"
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ","it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff . ",0.8950713872909546,0.8950713872909546,1,1,0,1,"Skipped"
"light [[years]] / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ","light [[year]] / several warp speeds / levels and levels of dilithium crystals better than the pitiful insurrection . ",0.37942636013031006,0.5704923868179321,1,0,1,29,"Successful"
"it 's about following your dreams , no matter what your parents think . ","it 's about following your dreams , no matter what your parents think . ",0.9120382070541382,0.9120382070541382,0,0,1,1,"Skipped"
"the overall [[effect]] is [[less]] like a children 's movie than a recruitment film for future hollywood sellouts . ","the overall [[affecting]] is [[minder]] like a children 's movie than a recruitment film for future hollywood sellouts . ",0.07084453105926514,0.5777356624603271,0,1,0,55,"Successful"
"[[anchored]] by friel and williams 's [[exceptional]] performances , the film 's power lies in its complexity . ","[[pinned]] by friel and williams 's [[unpaid]] performances , the film 's power lies in its complexity . ",0.003360271453857422,0.9634661674499512,1,0,1,80,"Successful"
"unlike the [[speedy]] wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the [[heart]] of italian for beginners . ","unlike the [[hurry]] wham-bam effect of most hollywood offerings , character development -- and more importantly , character empathy -- is at the [[cardiology]] of italian for beginners . ",0.00030732154846191406,0.8777090311050415,1,0,1,65,"Successful"
